Claim ID,Claim,Source,Node1,Node2,Label
30,Edgar Wright is a person who acts.,wiki,He,recurrent Hot collaborators,known
30,Edgar Wright is a person who acts.,wiki,He,also television series,collaborated
30,Edgar Wright is a person who acts.,wiki,He,2010 Scott World,co
30,Edgar Wright is a person who acts.,wiki,Steven he,The Unicorn,co
30,Edgar Wright is a person who acts.,wiki,film Ant Wright,project,wrote
31,Edgar Wright is a writer of screenplays.,wiki,He,recurrent Hot collaborators,known
31,Edgar Wright is a writer of screenplays.,wiki,He,also television series,collaborated
31,Edgar Wright is a writer of screenplays.,wiki,He,2010 Scott World,co
31,Edgar Wright is a writer of screenplays.,wiki,Steven he,The Unicorn,co
31,Edgar Wright is a writer of screenplays.,wiki,film Ant Wright,project,wrote
32,Edgar Wright is from England.,wiki,He,recurrent Hot collaborators,known
32,Edgar Wright is from England.,wiki,He,also television series,collaborated
32,Edgar Wright is from England.,wiki,He,2010 Scott World,co
32,Edgar Wright is from England.,wiki,Steven he,The Unicorn,co
32,Edgar Wright is from England.,wiki,film Ant Wright,project,wrote
33,Edgar Wright is a director.,wiki,He,recurrent Hot collaborators,known
33,Edgar Wright is a director.,wiki,He,also television series,collaborated
33,Edgar Wright is a director.,wiki,He,2010 Scott World,co
33,Edgar Wright is a director.,wiki,Steven he,The Unicorn,co
33,Edgar Wright is a director.,wiki,film Ant Wright,project,wrote
34,Edgar Wright is an actor.,wiki,He,recurrent Hot collaborators,known
34,Edgar Wright is an actor.,wiki,He,also television series,collaborated
34,Edgar Wright is an actor.,wiki,He,2010 Scott World,co
34,Edgar Wright is an actor.,wiki,Steven he,The Unicorn,co
34,Edgar Wright is an actor.,wiki,film Ant Wright,project,wrote
35,Edgar Wright is English.,wiki,He,recurrent Hot collaborators,known
35,Edgar Wright is English.,wiki,He,also television series,collaborated
35,Edgar Wright is English.,wiki,He,2010 Scott World,co
35,Edgar Wright is English.,wiki,Steven he,The Unicorn,co
35,Edgar Wright is English.,wiki,film Ant Wright,project,wrote
36,Edgar Wright is a producer.,wiki,He,recurrent Hot collaborators,known
36,Edgar Wright is a producer.,wiki,He,also television series,collaborated
36,Edgar Wright is a producer.,wiki,He,2010 Scott World,co
36,Edgar Wright is a producer.,wiki,Steven he,The Unicorn,co
36,Edgar Wright is a producer.,wiki,film Ant Wright,project,wrote
37,Edgar Wright is a person who directs.,wiki,He,recurrent Hot collaborators,known
37,Edgar Wright is a person who directs.,wiki,He,also television series,collaborated
37,Edgar Wright is a person who directs.,wiki,He,2010 Scott World,co
37,Edgar Wright is a person who directs.,wiki,Steven he,The Unicorn,co
37,Edgar Wright is a person who directs.,wiki,film Ant Wright,project,wrote
38,Ann Richards was professionally involved in politics.,wiki,September,45th  1995,was
38,Ann Richards was professionally involved in politics.,wiki,when state she,1988 Democratic National Convention,came
38,Ann Richards was professionally involved in politics.,wiki,Richards,45th George W. Bush,served
38,Ann Richards was professionally involved in politics.,wiki,Richards,outspoken  feminism,was
39,"For four years, Ann Richards was the Governor of Texas.",wiki,September,45th  1995,was
39,"For four years, Ann Richards was the Governor of Texas.",wiki,when state she,1988 Democratic National Convention,came
39,"For four years, Ann Richards was the Governor of Texas.",wiki,Richards,45th George W. Bush,served
39,"For four years, Ann Richards was the Governor of Texas.",wiki,Richards,outspoken  feminism,was
40,Ann Richards was the head of the executive branch of Texas's government.,wiki,September,45th  1995,was
40,Ann Richards was the head of the executive branch of Texas's government.,wiki,when state she,1988 Democratic National Convention,came
40,Ann Richards was the head of the executive branch of Texas's government.,wiki,Richards,45th George W. Bush,served
40,Ann Richards was the head of the executive branch of Texas's government.,wiki,Richards,outspoken  feminism,was
41,Ann Richards was a governor for four years.,wiki,September,45th  1995,was
41,Ann Richards was a governor for four years.,wiki,when state she,1988 Democratic National Convention,came
41,Ann Richards was a governor for four years.,wiki,Richards,45th George W. Bush,served
41,Ann Richards was a governor for four years.,wiki,Richards,outspoken  feminism,was
42,Ann Richards was the Governor of Texas from 1991 to 1995.,wiki,September,45th  1995,was
42,Ann Richards was the Governor of Texas from 1991 to 1995.,wiki,when state she,1988 Democratic National Convention,came
42,Ann Richards was the Governor of Texas from 1991 to 1995.,wiki,Richards,45th George W. Bush,served
42,Ann Richards was the Governor of Texas from 1991 to 1995.,wiki,Richards,outspoken  feminism,was
43,Ann Richards was the head of the executive branch of a state government.,wiki,September,45th  1995,was
43,Ann Richards was the head of the executive branch of a state government.,wiki,when state she,1988 Democratic National Convention,came
43,Ann Richards was the head of the executive branch of a state government.,wiki,Richards,45th George W. Bush,served
43,Ann Richards was the head of the executive branch of a state government.,wiki,Richards,outspoken  feminism,was
44,Ann Richards was an American.,wiki,September,45th  1995,was
44,Ann Richards was an American.,wiki,when state she,1988 Democratic National Convention,came
44,Ann Richards was an American.,wiki,Richards,45th George W. Bush,served
44,Ann Richards was an American.,wiki,Richards,outspoken  feminism,was
45,Ann Richards was the 45th Governor of Texas.,wiki,September,45th  1995,was
45,Ann Richards was the 45th Governor of Texas.,wiki,when state she,1988 Democratic National Convention,came
45,Ann Richards was the 45th Governor of Texas.,wiki,Richards,45th George W. Bush,served
45,Ann Richards was the 45th Governor of Texas.,wiki,Richards,outspoken  feminism,was
46,Drake Bell put out an EP.,wiki,Newport he,televised Home Improvement,began
46,Drake Bell put out an EP.,wiki,Bell,starring The Amanda Show,appeared
46,Drake Bell put out an EP.,wiki,Bell,Fairly OddParents Nickelodeon,starred
46,Drake Bell put out an EP.,wiki,Bell,animated Disney XD,was
46,Drake Bell put out an EP.,wiki,He,reality TV series,appeared
46,Drake Bell put out an EP.,wiki,Bell,early Amanda band,has
46,Drake Bell put out an EP.,wiki,He,also theme Way,co
46,Drake Bell put out an EP.,wiki,he,own debut name,released
46,Drake Bell put out an EP.,wiki,It,week Universal Motown release,released
46,Drake Bell put out an EP.,wiki,It,"178,000 United 2012",'s
46,Drake Bell put out an EP.,wiki,first video album,Drake 2008,released
46,Drake Bell put out an EP.,wiki,It,100 Mexican Albums Chart,debuted
46,Drake Bell put out an EP.,wiki,Bell,2011,released
46,Drake Bell put out an EP.,wiki,Bell,third  album,released
47,Drake Bell put out an extended play in 2011.,wiki,Newport he,televised Home Improvement,began
47,Drake Bell put out an extended play in 2011.,wiki,Bell,starring The Amanda Show,appeared
47,Drake Bell put out an extended play in 2011.,wiki,Bell,Fairly OddParents Nickelodeon,starred
47,Drake Bell put out an extended play in 2011.,wiki,Bell,animated Disney XD,was
47,Drake Bell put out an extended play in 2011.,wiki,He,reality TV series,appeared
47,Drake Bell put out an extended play in 2011.,wiki,Bell,early Amanda band,has
47,Drake Bell put out an extended play in 2011.,wiki,He,also theme Way,co
47,Drake Bell put out an extended play in 2011.,wiki,he,own debut name,released
47,Drake Bell put out an extended play in 2011.,wiki,It,week Universal Motown release,released
47,Drake Bell put out an extended play in 2011.,wiki,It,"178,000 United 2012",'s
47,Drake Bell put out an extended play in 2011.,wiki,first video album,Drake 2008,released
47,Drake Bell put out an extended play in 2011.,wiki,It,100 Mexican Albums Chart,debuted
47,Drake Bell put out an extended play in 2011.,wiki,Bell,2011,released
47,Drake Bell put out an extended play in 2011.,wiki,Bell,third  album,released
48,Drake Bell released an album.,wiki,Newport he,televised Home Improvement,began
48,Drake Bell released an album.,wiki,Bell,starring The Amanda Show,appeared
48,Drake Bell released an album.,wiki,Bell,Fairly OddParents Nickelodeon,starred
48,Drake Bell released an album.,wiki,Bell,animated Disney XD,was
48,Drake Bell released an album.,wiki,He,reality TV series,appeared
48,Drake Bell released an album.,wiki,Bell,early Amanda band,has
48,Drake Bell released an album.,wiki,He,also theme Way,co
48,Drake Bell released an album.,wiki,he,own debut name,released
48,Drake Bell released an album.,wiki,It,week Universal Motown release,released
48,Drake Bell released an album.,wiki,It,"178,000 United 2012",'s
48,Drake Bell released an album.,wiki,first video album,Drake 2008,released
48,Drake Bell released an album.,wiki,It,100 Mexican Albums Chart,debuted
48,Drake Bell released an album.,wiki,Bell,2011,released
48,Drake Bell released an album.,wiki,Bell,third  album,released
49,Drake Bell put out A Reminder.,wiki,Newport he,televised Home Improvement,began
49,Drake Bell put out A Reminder.,wiki,Bell,starring The Amanda Show,appeared
49,Drake Bell put out A Reminder.,wiki,Bell,Fairly OddParents Nickelodeon,starred
49,Drake Bell put out A Reminder.,wiki,Bell,animated Disney XD,was
49,Drake Bell put out A Reminder.,wiki,He,reality TV series,appeared
49,Drake Bell put out A Reminder.,wiki,Bell,early Amanda band,has
49,Drake Bell put out A Reminder.,wiki,He,also theme Way,co
49,Drake Bell put out A Reminder.,wiki,he,own debut name,released
49,Drake Bell put out A Reminder.,wiki,It,week Universal Motown release,released
49,Drake Bell put out A Reminder.,wiki,It,"178,000 United 2012",'s
49,Drake Bell put out A Reminder.,wiki,first video album,Drake 2008,released
49,Drake Bell put out A Reminder.,wiki,It,100 Mexican Albums Chart,debuted
49,Drake Bell put out A Reminder.,wiki,Bell,2011,released
49,Drake Bell put out A Reminder.,wiki,Bell,third  album,released
50,Drake Bell is a songwriter who sings what he's written.,wiki,Newport he,televised Home Improvement,began
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,starring The Amanda Show,appeared
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,Fairly OddParents Nickelodeon,starred
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,animated Disney XD,was
50,Drake Bell is a songwriter who sings what he's written.,wiki,He,reality TV series,appeared
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,early Amanda band,has
50,Drake Bell is a songwriter who sings what he's written.,wiki,He,also theme Way,co
50,Drake Bell is a songwriter who sings what he's written.,wiki,he,own debut name,released
50,Drake Bell is a songwriter who sings what he's written.,wiki,It,week Universal Motown release,released
50,Drake Bell is a songwriter who sings what he's written.,wiki,It,"178,000 United 2012",'s
50,Drake Bell is a songwriter who sings what he's written.,wiki,first video album,Drake 2008,released
50,Drake Bell is a songwriter who sings what he's written.,wiki,It,100 Mexican Albums Chart,debuted
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,2011,released
50,Drake Bell is a songwriter who sings what he's written.,wiki,Bell,third  album,released
51,Drake Bell released A Reminder.,wiki,Newport he,televised Home Improvement,began
51,Drake Bell released A Reminder.,wiki,Bell,starring The Amanda Show,appeared
51,Drake Bell released A Reminder.,wiki,Bell,Fairly OddParents Nickelodeon,starred
51,Drake Bell released A Reminder.,wiki,Bell,animated Disney XD,was
51,Drake Bell released A Reminder.,wiki,He,reality TV series,appeared
51,Drake Bell released A Reminder.,wiki,Bell,early Amanda band,has
51,Drake Bell released A Reminder.,wiki,He,also theme Way,co
51,Drake Bell released A Reminder.,wiki,he,own debut name,released
51,Drake Bell released A Reminder.,wiki,It,week Universal Motown release,released
51,Drake Bell released A Reminder.,wiki,It,"178,000 United 2012",'s
51,Drake Bell released A Reminder.,wiki,first video album,Drake 2008,released
51,Drake Bell released A Reminder.,wiki,It,100 Mexican Albums Chart,debuted
51,Drake Bell released A Reminder.,wiki,Bell,2011,released
51,Drake Bell released A Reminder.,wiki,Bell,third  album,released
52,Drake Bell released an EP.,wiki,Newport he,televised Home Improvement,began
52,Drake Bell released an EP.,wiki,Bell,starring The Amanda Show,appeared
52,Drake Bell released an EP.,wiki,Bell,Fairly OddParents Nickelodeon,starred
52,Drake Bell released an EP.,wiki,Bell,animated Disney XD,was
52,Drake Bell released an EP.,wiki,He,reality TV series,appeared
52,Drake Bell released an EP.,wiki,Bell,early Amanda band,has
52,Drake Bell released an EP.,wiki,He,also theme Way,co
52,Drake Bell released an EP.,wiki,he,own debut name,released
52,Drake Bell released an EP.,wiki,It,week Universal Motown release,released
52,Drake Bell released an EP.,wiki,It,"178,000 United 2012",'s
52,Drake Bell released an EP.,wiki,first video album,Drake 2008,released
52,Drake Bell released an EP.,wiki,It,100 Mexican Albums Chart,debuted
52,Drake Bell released an EP.,wiki,Bell,2011,released
52,Drake Bell released an EP.,wiki,Bell,third  album,released
53,Drake Bell released an extended play in 2011.,wiki,Newport he,televised Home Improvement,began
53,Drake Bell released an extended play in 2011.,wiki,Bell,starring The Amanda Show,appeared
53,Drake Bell released an extended play in 2011.,wiki,Bell,Fairly OddParents Nickelodeon,starred
53,Drake Bell released an extended play in 2011.,wiki,Bell,animated Disney XD,was
53,Drake Bell released an extended play in 2011.,wiki,He,reality TV series,appeared
53,Drake Bell released an extended play in 2011.,wiki,Bell,early Amanda band,has
53,Drake Bell released an extended play in 2011.,wiki,He,also theme Way,co
53,Drake Bell released an extended play in 2011.,wiki,he,own debut name,released
53,Drake Bell released an extended play in 2011.,wiki,It,week Universal Motown release,released
53,Drake Bell released an extended play in 2011.,wiki,It,"178,000 United 2012",'s
53,Drake Bell released an extended play in 2011.,wiki,first video album,Drake 2008,released
53,Drake Bell released an extended play in 2011.,wiki,It,100 Mexican Albums Chart,debuted
53,Drake Bell released an extended play in 2011.,wiki,Bell,2011,released
53,Drake Bell released an extended play in 2011.,wiki,Bell,third  album,released
