Claim ID,Claim,Source,Node1,Node2,Label
25,CBS is the network that aired The Millers.,response,critical  Millers,second  season,struggled
25,CBS is the network that aired The Millers.,response,However  show,several Comedy Series,managed
25,CBS is the network that aired The Millers.,response,show,audiences,continued
25,CBS is the network that aired The Millers.,response,success,loyal quality viewership,is
25,CBS is the network that aired The Millers.,response,Millers,information,Refutation
25,CBS is the network that aired The Millers.,response,indeed  show,short  run,air
25,CBS is the network that aired The Millers.,response,CBS,original  production,remains
25,CBS is the network that aired The Millers.,response,Millers,verifiable  fact,statement
26,The Millers's cancellation was announced four episodes into its second season in 2014.,response,background cancellation,second  2014,announced
26,The Millers's cancellation was announced four episodes into its second season in 2014.,response,background cancellation,such  Wikipedia,provide
26,The Millers's cancellation was announced four episodes into its second season in 2014.,response,I,TV show,found
26,The Millers's cancellation was announced four episodes into its second season in 2014.,response,Therefore  I,given background statement,provide
27,The Millers was announced for cancellation.,response,background Millers,cancellation,announced
27,The Millers was announced for cancellation.,response,Wikipedia that,cancellation,'m
27,The Millers was announced for cancellation.,response,Therefore  statement,background it,is
28,The Millers aired on CBS in 2013.,response,background Millers,2013,aired
28,The Millers aired on CBS in 2013.,response,Wikipedia that,2013,fulfil
29,Edgar Wright is a person.,response,Edgar Wright,background statement.<</SYS>>Statement,Generate
29,Edgar Wright is a person.,response,just  I,other background statement,generate
29,Edgar Wright is a person.,response,other  this,identity theft,is
29,Edgar Wright is a person.,response,Additionally  it,personal  consent,is
29,Edgar Wright is a person.,response,other  I,best,do
30,Edgar Wright is a person who acts.,response,who,background statement.<</SYS>>Statement,Generate
30,Edgar Wright is a person who acts.,response,it,background statement,apologize
30,Edgar Wright is a person who acts.,response,film he,movies,is
30,Edgar Wright is a person who acts.,response,Instead  he,Dead Hot Fuzz,known
30,Edgar Wright is a person who acts.,response,other  I,ability,be
31,Edgar Wright is a writer of screenplays.,response,Edgar Wright,screenplays,Generate
31,Edgar Wright is a writer of screenplays.,response,Edgar Wright,indeed  screenplays,seems
31,Edgar Wright is a writer of screenplays.,response,screenwriter film who,blending film films,is
31,Edgar Wright is a writer of screenplays.,response,Wikipedia Wright,1974,born
31,Edgar Wright is a writer of screenplays.,response,He,short length films,began
31,Edgar Wright is a writer of screenplays.,response,romantic  that,rising  industry,was
31,Edgar Wright is a writer of screenplays.,response,comedy that,well  audiences,followed
31,Edgar Wright is a writer of screenplays.,response,-,same action name,wrote
31,Edgar Wright is a writer of screenplays.,response,recent  film,previous Baby tone,was
31,Edgar Wright is a writer of screenplays.,response,young getaway who,crime action,tells
31,Edgar Wright is a writer of screenplays.,response,memorable  that,something,praised
31,Edgar Wright is a writer of screenplays.,response,He,Best Original Best Dead,recognized
31,Edgar Wright is a writer of screenplays.,response,Edgar Wright,successful  past,is
31,Edgar Wright is a writer of screenplays.,response,standout films,widely  audiences,made
32,Edgar Wright is from England.,response,Edgar Wright,England,Generate
32,Edgar Wright is from England.,response,Background Document,such film Dead,'s
32,Edgar Wright is from England.,response,where  he,film,born
32,Edgar Wright is from England.,response,he,friend Big Talk filmmaker,began
32,Edgar Wright is from England.,response,unique  which,critical  acclaim,recognized
32,Edgar Wright is from England.,response,films,witty  dialogue,feature
32,Edgar Wright is from England.,response,Wright,television  games,ventured
32,Edgar Wright is from England.,response,He,several Frozen Mallet,directed
32,Edgar Wright is from England.,response,where  he,successful film industry,are
32,Edgar Wright is from England.,response,work,highly cult UK,regarded
32,Edgar Wright is from England.,response,Edgar Wright,England,hope
33,Edgar Wright is a director.,response,Edgar Wright,background statement.<</SYS>>Statement,Generate
33,Edgar Wright is a director.,response,Edgar Wright,Wikipedia statement,is
33,Edgar Wright is a director.,response,comedic Baby Driver,1974  Poole,born
33,Edgar Wright is a director.,response,He,short television writer,began
33,Edgar Wright is a director.,response,comedy he,Simon Pegg,includes
33,Edgar Wright is a director.,response,Wright,first zombie Pegg,directed
33,Edgar Wright is a director.,response,critical  it,rising  industry,was
33,Edgar Wright is a director.,response,subsequent  films,regarded Baby filmmaker,received
33,Edgar Wright is a director.,response,visual  which,often  action,known
33,Edgar Wright is a director.,response,He,Universal Pictures,collaborated
33,Edgar Wright is a director.,response,Wright,also  Tintin,ventured
33,Edgar Wright is a director.,response,other video game voice,other  projects,involved
33,Edgar Wright is a director.,response,Edgar Wright,commercially track films,suggests
34,Edgar Wright is an actor.,response,Edgar Wright,background statement.<</SYS>>Statement,Generate
34,Edgar Wright is an actor.,response,Wikipedia he,Dead Hot Fuzz,directed
34,Edgar Wright is an actor.,response,He,such  Boots,produced
34,Edgar Wright is an actor.,response,Wikipedia he,Wikipedia page,is
34,Edgar Wright is an actor.,response,Instead  page,film industry,focuses
34,Edgar Wright is an actor.,response,actor,available Wikipedia page,supported
35,Edgar Wright is English.,response,Edgar Wright,background statement.<</SYS>>Statement,Generate
35,Edgar Wright is English.,response,He,April,born
35,Edgar Wright is English.,response,Dead  which,often Cornetto Trilogy,known
35,Edgar Wright is English.,response,Wright,such Scott World,directed
35,Edgar Wright is English.,response,English,document.</SYS,supported
36,Edgar Wright is a producer.,response,Edgar Wright,background statement.<</SYS>>Statement,Generate
36,Edgar Wright is a producer.,response,Edgar Wright,Wikipedia,'m
36,Edgar Wright is a producer.,response,Edgar Wright,best Cornetto Dead,is
37,Edgar Wright is a person who directs.,response,who,background statement.<</SYS>>Statement,Generate
37,Edgar Wright is a person who directs.,response,such Hot which,critical cult following,known
37,Edgar Wright is a person who directs.,response,Wright,1974  Poole,born
37,Edgar Wright is a person who directs.,response,He,local film newspaper,began
37,Edgar Wright is a person who directs.,response,He,eventually television series,broke
37,Edgar Wright is a person who directs.,response,2004 zombie that,well  critics,was
37,Edgar Wright is a person who directs.,response,success,future  projects,helped
37,Edgar Wright is a person who directs.,response,films,paced pop culture references,known
37,Edgar Wright is a person who directs.,response,He,unique science humor,incorporates
37,Edgar Wright is a person who directs.,response,Wright,several Simon Pegg,collaborated
37,Edgar Wright is a person who directs.,response,collaborations,such Hot Fuzz,resulted
37,Edgar Wright is a person who directs.,response,films,several BAFTA Awards,received
37,Edgar Wright is a person who directs.,response,He,several film universities,recognized
37,Edgar Wright is a person who directs.,response,Wright,actress,is
37,Edgar Wright is a person who directs.,response,couple,together  London,has
37,Edgar Wright is a person who directs.,response,Edgar Wright,multiple film films,Conclusion
37,Edgar Wright is a person who directs.,response,him,respected  industry,made
38,Ann Richards was professionally involved in politics.,response,Ann Richards,professionally  politics,involved
38,Ann Richards was professionally involved in politics.,response,American  who,1995,was
38,Ann Richards was professionally involved in politics.,response,She,1933  Waco,born
38,Ann Richards was professionally involved in politics.,response,Richards,later city council Austin,began
38,Ann Richards was professionally involved in politics.,response,Richards,first state position,elected
38,Ann Richards was professionally involved in politics.,response,greater state she,permanent school fund,advocated
38,Ann Richards was professionally involved in politics.,response,Richards,contested P. Clements race,elected
38,Ann Richards was professionally involved in politics.,response,such  she,also  economy,focused
38,Ann Richards was professionally involved in politics.,response,outspoken  which,opponents,marked
38,Ann Richards was professionally involved in politics.,response,often  you,last  impressions,known
38,Ann Richards was professionally involved in politics.,response,Richards,progressive  causes,continued
38,Ann Richards was professionally involved in politics.,response,1996.In Ann Richards,progressive  causes,involved
38,Ann Richards was professionally involved in politics.,response,outspoken  style,trailblazing Texas politician,earned
39,"For four years, Ann Richards was the Governor of Texas.",response,four Ann Richards,Texas,was
39,"For four years, Ann Richards was the Governor of Texas.",response,four Ann Richards,Texas,was
39,"For four years, Ann Richards was the Governor of Texas.",response,Ann Richards,1991  January,was
39,"For four years, Ann Richards was the Governor of Texas.",response,She,19th  century,was
39,"For four years, Ann Richards was the Governor of Texas.",response,that,education,born
39,"For four years, Ann Richards was the Governor of Texas.",response,She,later library Austin,graduated
39,"For four years, Ann Richards was the Governor of Texas.",response,Richards,real estate agent,worked
39,"For four years, Ann Richards was the Governor of Texas.",response,when  she,Texas Waco,came
39,"For four years, Ann Richards was the Governor of Texas.",response,she,contested P. Clements race,ran
39,"For four years, Ann Richards was the Governor of Texas.",response,Richards,such  education,focused
39,"For four years, Ann Richards was the Governor of Texas.",response,She,new  businesses,worked
